4.68457,5.177683,,
6.186522,5.193623,,
4.219819,6.396558,,
6.723554,3.189868,,
2.865151,6.398837,,
5.025354,3.745131,,
3.742464,3.761558,,
7.520438,6.527892,,
3.016884,3.914311,,
6.129239,4.277101,,
4.240423,6.685352,,
3.113464,4.37413,,
5.292864,3.6687,,
3.781999,5.52019,,
7.55618,5.329295,,
2.521333,3.514585,,
,,,
4.788766125,4.854675875,,3.39
