2.348587,2.176739,
3.03706,3.208969,
2.558623,1.947609,
2.112685,3.216611,
2.56857,2.073883,
3.34154,3.417484,
1.487758,1.754792,
3.878886,3.745131,
2.424964,2.04308,
1.642686,2.406727,
3.926414,2.839979,
3.017959,1.9101,
1.54608,3.874743,
3.993533,1.757919,
3.724696,2.65504,
1.507905,3.053985,
3.188732,1.775761,
3.724696,3.953908,
1.508442,2.176739,
3.303297,2.004891,
3.81884,4.067065,
1.623007,2.749565,
3.074167,1.928514,
4.277101,3.704275,
2.27221,1.527536,
,,
2.79633752,2.6388418,2.26
