2.768659,3.570616,,
5.535347,4.275579,,
3.074167,2.291304,,
4.235896,4.98004,,
1.963905,2.51685,,
5.910783,4.44262,,
2.900253,2.843011,,
4.945398,5.174529,,
2.882198,2.5768,,
2.085508,5.289607,,
5.59261,2.481363,,
3.261624,4.844751,,
3.398768,4.067065,,
5.13817,2.731444,,
2.17519,5.361652,,
2.577717,2.99779,,
5.707134,3.321208,,
3.052898,2.289674,,
,,,
3.73367916666667,3.66977238888889,,2.825
